user_id,openness,extraversion,agreeableness,conscientiousness,neuroticism,budget_level,preferred_activity_type,travel_intensity_score
USER_000189,0.8150163141952667,0.7648473016952364,0.7854344674282943,0.6642997710718166,0.10140603131510596,0.24758623999002277,nature_park,0.7702926202136957
USER_000190,0.5655208630376035,0.45326637563909833,0.3020603096961802,0.9374477167565375,0.32944469726598996,0.5137815643970889,landmark,0.6876209703655218
USER_000191,0.6054145323009311,0.8331599093924955,0.595149108432773,0.5725949383036609,0.42006898592625613,0.31968530187235267,shopping_mall,0.648015157254745
USER_000192,0.2335077451998958,0.3788211829446405,0.8144766258808579,0.7893910474957853,0.49389741930108383,0.16625100473801963,beach,0.4222592282686982
USER_000193,0.9583629317434741,0.9812330762955945,0.8200395491724577,0.5877946213218076,0.23701270169604446,0.10514254674115923,natural_reserve,0.9479763496619922
USER_000194,0.33573123914213043,0.5279547945954604,0.7301421798826412,0.6894925972896994,0.07578237553617473,0.006339772196603363,waterfront,0.553352946468848
USER_000195,0.44953479147874054,0.4666919857345676,0.6398460866155347,0.43842189008901455,0.9147845247393134,0.13706265039550194,landmark,0.31405631048092714
USER_000196,0.8244085111606082,0.694032838181014,0.48600154059491263,0.3891062006936704,0.3234628837935632,0.12156015845581175,cultural_center,0.6885747661878301
USER_000197,0.31141040423092176,0.1881676958738937,0.9885100057951612,0.6288677192519161,0.724089746872247,0.20548430813073593,cultural_district,0.39545939174918193
USER_000198,0.5282649010012375,0.2581769783045732,0.771411868192845,0.6042580565823823,0.23282211733726763,0.13856161660313934,cultural_center,0.42751263007866186
USER_000199,0.2536825158074584,0.6483579190037179,0.9649440819549103,0.4098595134473034,0.4077577416463258,0.1220887429636753,nature_park,0.5024653787307565
USER_000200,0.6631491741744263,0.5593313698542556,0.1456201545943754,0.5023921465440307,0.1738244662436175,0.03061770212163503,cultural_center,0.6178241607136815
USER_000201,0.8042322670898883,0.2161238986751853,0.7877078517768714,0.9391714193491945,0.8469534841503786,0.07340212165344911,nature_park,0.6412918577072644
USER_000202,0.23975445474699555,0.8145164540827154,0.1922645100087862,0.8825194881894313,0.3046116292139904,0.218247725394483,shopping_mall,0.5171901378141357
USER_000203,0.12150962053599126,0.598247057234882,0.07063864267538945,0.9534333360540312,0.13814899772724987,0.4973778068578605,historic_site,0.5106046689334724
USER_000204,0.032187173892523235,0.4817693403505736,0.7328101263425978,0.6319518035001508,0.7710342401295845,0.14452383376905603,historic_village,0.319715936861417
USER_000205,0.3210048614300583,0.20051527805090485,0.4785190347000963,0.7199875775014125,0.32148404380715867,0.19663559361543897,natural_reserve,0.4766347271694101
USER_000206,0.49324533183431485,0.6507824181797622,0.8332219549935242,0.4822958417044962,0.7486072076983145,0.30183568049601667,nature_park,0.67098010831384
USER_000207,0.8783893489921974,0.15615606352650638,0.4791586172419924,0.1141859193127102,0.6729215773679057,0.08210878496847321,historic_fort,0.5489127416296742
USER_000208,0.5684486458180996,0.6834981934488148,0.42501651415177005,0.3673673859240785,0.5671103795358167,0.20211370476609783,historic_site,0.5760997459099141
USER_000209,0.5554627071182652,0.2824210293558184,0.4196281684412117,0.34414420112322264,0.5698434315905997,0.08714985827848912,cultural_center,0.5385802868886259
USER_000210,0.7352673421006285,0.9551231444950554,0.6326929420985595,0.6668689242699802,0.3282646887882444,0.2845925768320804,cultural_district,0.8096562991387678
USER_000211,0.5894123577892502,0.3745400584067476,0.5857788538707083,0.4893268991019621,0.301877739627034,0.17339866306947066,beach,0.47522987855771986
USER_000212,0.3807588094711804,0.4827746725181222,0.833766056162553,0.1277198201867362,0.4607734598455838,0.19259572569359948,natural_wonder,0.40994119004790974
USER_000213,0.3248231078366541,0.599052476475761,0.30350913185140294,0.47169279602018954,0.6738491207068558,0.08410923776040904,natural_reserve,0.46627305931705304
USER_000214,0.7308323035637833,0.3440070832097046,0.5095058098295412,0.6512498650787348,0.4568624272337024,0.25574803123021916,unesco_world_heritage_site,0.6143092816993448
USER_000215,0.6981166918027266,0.7798056863971972,0.5982609816189726,0.9650519157842301,0.0706162415770512,0.6291673984235725,historic_fort,0.7245343504407449
USER_000216,0.16898731119980093,0.5459171225058733,0.8449920402697332,0.6837728623914602,0.5907405101352536,0.06908279521331935,museum,0.362434927267379
USER_000217,0.5547326761648753,0.10742679418446002,0.7697901947046786,0.4643133097320231,0.39163107837045597,0.12027642998926831,cultural_center,0.40602901476878744
USER_000218,0.35990595925325863,0.16864761500451966,0.8950332363211169,0.7644427235567934,0.4688362071669996,0.18365905015851,unesco_world_heritage_site,0.43381829850834375
USER_000219,0.799091531585191,0.8052208550551159,0.43221454066502585,0.47513742273677795,0.4077229392658311,0.26991633427583067,natural_wonder,0.7464400431617919
USER_000220,0.2392466605421522,0.4298239687122967,0.895202676358135,0.60170184108512,0.39100926606565023,0.10112638087131426,cultural_district,0.4276255944099001
USER_000221,0.7259689569295272,0.4764328345679041,0.6721425031308236,0.6881782485433919,0.44044062157859193,0.0,unesco_world_heritage_site,0.5843857967464906
USER_000222,0.8814711238678273,0.4254252726683993,0.5716443859685334,0.6280907191687417,0.6827827293147619,0.39485397449031745,cultural_center,0.7215807327408776
USER_000223,0.37656793741240696,0.3340588679559077,0.37492167772355556,0.5086470945546767,0.18953463897882708,0.2652187776048885,waterfront,0.37333161643107976
USER_000224,0.46051823165703154,0.47807321432069666,0.9468454008985208,0.19765387042793928,0.3751461453136989,0.03206255583086923,natural_reserve,0.5322220302794567
USER_000225,0.5619034940124811,0.41969775021192113,0.45723740378394556,0.28755957691322737,0.15739702497319183,0.09726786711083238,waterfront,0.5378679910699492
USER_000226,0.5396354723352358,0.9330336347088483,0.5559830398914972,0.5797930561826091,0.41332023642085947,0.4522445057561623,shopping_mall,0.7332169813202156
USER_000227,0.15401274461742243,0.449721862661851,0.5350435749182865,0.2625005465606601,0.46430880733862034,0.41831019586618523,cultural_center,0.29399637199552975
USER_000228,0.3735403634267262,0.265958393281794,0.7160304631732847,0.08996645711738864,0.22541842189006667,0.29905282188007437,natural_wonder,0.3488256029880344
USER_000229,0.7464548412010864,0.5964935819945433,0.3846568884350243,0.3786302445507294,0.528284858239823,0.13626799697765454,shopping_mall,0.6034810342232281
USER_000230,0.47317655943499853,0.5577415490282683,0.8855374770428546,0.7886665725943942,0.547426833367395,0.16502826985742602,shopping_mall,0.5406073768569666
USER_000231,0.8362306086946255,0.22371810368803652,0.5930933762349647,0.5668189557217076,0.26906249325988424,0.1409673864194368,shopping_mall,0.6006418601030321
USER_000232,0.6907887837808583,0.6828341647128444,0.9599754018671995,0.2758354443934767,0.4735906766957539,0.3392674434321342,nature_park,0.7021352548125631
USER_000233,0.39645013317129596,0.398320934216961,0.5935269482191481,0.7861886797073846,0.08625935994207856,0.07764342969518467,heritage_village,0.4522133545480653
USER_000234,0.3393889812169841,0.2289220186224238,0.7803135803684479,0.2283782337045443,0.22022146477754462,0.0824664433927656,beach,0.3228218802593159
USER_000235,0.20405740796202948,0.5231493909426506,0.35728506094370804,0.7404055867591738,0.3308077516152749,0.3137116282071835,historic_fort,0.3961248304318281
USER_000236,0.21039733866516938,0.4605604182835822,0.8810488291390792,0.5716079701025985,0.31609367031329566,0.15033376472699075,nature_park,0.4157904177853542
USER_000237,0.47055792502605054,0.06439287611802949,0.9589446421646917,0.20227492375437875,0.13018688934025846,0.3998516464772718,beach,0.3660345011342511
USER_000238,0.44090384903246294,0.8908663310214988,0.0322152077883834,0.5478525153043443,0.17177521747059282,0.09229971578775452,historic_fort,0.6488482840794817
USER_000239,0.4493899834244515,0.3829378414064383,0.6614557472369562,0.28873945527457834,0.3471920059425444,0.14918072482072764,natural_wonder,0.43798800599656096
USER_000240,0.7005433498564726,0.4253678459441038,0.5881233370342901,0.4845715577678768,0.7085968782225626,0.07454703910186222,heritage_village,0.554204070256425
USER_000241,0.5389823560550437,0.4621625388455512,0.2338675632268454,0.5096212130558536,0.6591696232176143,0.1561670319208432,cultural_center,0.4963837041492418
USER_000242,0.7107112274823391,0.634002951119518,0.5674050945995986,0.6191158128954559,0.42071323163328866,0.043544521773283856,historic_fort,0.665921882890051
USER_000243,0.5242450791080219,0.6786165943085531,0.5197226899827465,0.7437078703317314,0.5795257424707916,0.10711637867379858,historic_fort,0.6280384038104722
USER_000244,0.4665134485052035,0.5748076235917791,0.49769623658353757,0.5097156939162258,0.7038126290924919,0.04555610502523315,heritage_village,0.4838924003803394
USER_000245,0.4958048760758314,0.06401739313936436,0.8384778854584956,0.9371830724725024,0.16544177186512185,0.25347228016979384,historic_fort,0.5658027661331797
USER_000246,0.36484770044934745,0.19589824113412588,0.5608079587580955,0.42740958096156473,0.7721693657238556,0.2574184458833636,historic_village,0.44672444336567024
USER_000247,0.8401848302973887,0.635349846497243,0.9265185791507154,0.7237334423969823,0.662277831424705,0.03257281116654176,landmark,0.7506485969810945
USER_000248,0.3705009870594558,0.47912508991283287,0.5141002849152604,0.7300673155644872,0.6499854985727971,0.38838125109064636,nature_park,0.47355404170624166
USER_000249,0.5959890899976634,0.49066009937890775,0.7483784690940488,0.48017968515913156,0.16867139797026393,0.8157045558442194,unesco_world_heritage_site,0.6094015177101456
USER_000250,0.33923695656938346,0.608805456364106,0.283967682772989,0.3528767399705185,0.31360652406148193,0.16064482019727258,beach,0.3990540079708821
USER_000251,0.8281508335328468,0.5867715218422724,0.5466352859710129,0.8140574851851724,0.6877533657004605,0.09463775632993457,nature_park,0.6969621138453718
USER_000252,0.20779684640304963,0.6962212071320667,0.3845802509674923,0.6845896362875241,0.47571152431993263,1.0,historic_site,0.4297651759129194
USER_000253,0.28317167888987754,0.48576950284049725,0.6528258406916336,0.5068031756955462,0.5192936527278097,0.051409148830110704,waterfront,0.4412307713862494
USER_000254,0.6778375360386982,0.46465506964930453,0.770879559279634,0.45305636371799546,0.6939340478606488,0.15763224273885187,nature_park,0.5113225976470295
USER_000255,0.5445793186295788,0.45307815178713706,0.5537801663514795,0.5721541520486079,0.35018141527434427,0.17695252624704935,beach,0.5150102903174586
USER_000256,0.36672353745114983,0.5678906228941063,0.22091329851590735,0.6981654849277711,0.5892474419482627,0.3912499174922801,cultural_district,0.3803038000426739
USER_000257,0.644948881258528,0.7028633511440658,0.5470752668813738,0.48182319142543695,0.769042466524403,0.2011104435082389,shopping_mall,0.5328992687546914
USER_000258,0.45977657572951425,0.5114783166124335,0.6808512520427046,0.6999985453251583,0.8100363114744794,0.10618326450986132,beach,0.5131365286757992
USER_000259,0.38561707704283577,0.8538568187435791,0.35269338722060417,0.6260875388574729,0.2737730140418412,0.0726768739117384,heritage_village,0.5511320713097536
USER_000260,0.39491755233163606,0.4229344347131235,0.6714534907168069,0.8045880830437347,0.32566331503152446,0.12008470467303672,historic_village,0.5597306060251184
USER_000261,0.7584243502968773,0.9054369907694301,0.2873173788897852,0.7038546077388386,0.6191052695576387,0.0691441225858139,natural_wonder,0.6853399160784654
USER_000262,0.6428209182809254,0.22441186447357334,0.4943662231769545,0.9899296158586843,0.8337128927601511,0.1608581559333489,waterfront,0.5369511159803659
USER_000263,0.6244749970777423,0.35211012198405955,0.6565762521995216,0.6298727779142859,0.24457579350925665,0.10074789088052763,waterfront,0.5201814039239202
USER_000264,0.5113546597071191,0.11303333256561994,0.5050565951528191,0.9383621160931668,0.6033930846331793,0.0428204101108029,historic_fort,0.46339319111250793
USER_000265,0.46739113392090714,0.20160204036907303,0.7835905016192817,0.4723020009502752,0.4170750657577842,0.36885684227264376,landmark,0.3390150178720548
USER_000266,0.32308742373747784,0.6377036025358227,0.10871612086885367,0.8473271283001118,0.7393467766172273,0.10626456744436813,nature_park,0.4564870991009968
USER_000267,0.7946606723717613,0.494996755650785,0.6440033306043405,0.913391992459277,0.27984134870974076,0.05407664276098255,museum,0.6652774619076878
USER_000268,0.19432077903666412,0.67088656571467,0.5652656088309305,0.36856134572175747,0.7408201049879906,0.13707561621770994,nature_park,0.43262138189552674
USER_000269,0.14021832171692455,0.4358550081500737,0.7655260084207528,0.7334957027511527,0.6866191029983987,0.16328418519614313,museum,0.3895956998883728
USER_000270,0.6326019567555802,0.18561764467616437,0.7628670654190395,0.12380297465130262,0.35750075460717207,0.03192168044628016,unesco_world_heritage_site,0.3680609973822374
USER_000271,0.40191703217357894,0.4053432633246816,0.6983905865928364,0.5103031694657981,0.11591301720735474,0.19716879021819442,historic_site,0.4720844580645681
USER_000272,0.807198655578914,0.7924535099373907,0.8197615853951613,0.7644246472184667,0.5671918702440191,0.06666692190274626,natural_reserve,0.7209322124047672
USER_000273,0.6673297066588612,0.3617319194582917,0.09676726560396735,0.3395345847166908,0.4000913165376009,0.4958224620033705,natural_wonder,0.538723737528401
USER_000274,0.4685006227618917,0.5126110869553618,0.3853222823819396,0.41020479113250846,0.09702187582467522,0.2255314311874088,cultural_district,0.5758544277805678
USER_000275,0.6762615790908381,0.59126554031598,0.4454433492957099,0.5563338446783166,0.753923828670242,0.11478295904668417,beach,0.5061318977050974
USER_000276,0.7465211343836315,0.05343031300707866,0.8853062342979952,0.7243629718947432,0.39422688393390015,0.08680828258689292,natural_wonder,0.5694697654803715
USER_000277,0.7403798791097563,0.4592561257476786,0.7240895926501337,0.2792503233841248,0.7502832625883074,0.14372519915147725,historic_site,0.4958276877866153
USER_000278,0.4469499877441838,0.4797175184529798,0.2520551617559319,0.4600937804493089,0.5706728926394548,0.23977895277320077,museum,0.43459894788884895
USER_000279,0.16314473411980232,0.4086962389120079,0.6546357241326822,0.19195088613339928,0.7327345703383689,0.15244061184759178,natural_wonder,0.27773043886737825
USER_000280,0.029214886539795547,0.39353146422505153,0.684540604490236,0.8907305250648851,0.04018390863081193,0.13210823191164428,cultural_center,0.4843939201823707
USER_000281,0.7639424811726677,0.6628130727919544,0.5198147377113563,0.5611902438358229,0.47588891984720344,0.16209953341578753,historic_village,0.6168088094313302
USER_000282,0.49140215547601795,0.2093574305972679,0.25730800910057744,0.4290755784645892,0.8709119464459509,0.09756200058931278,beach,0.3912411200818748
USER_000283,0.29113331633176237,0.8163126166059047,0.4572497278521231,0.7750496438736583,0.2632499741305715,0.11995619372793354,landmark,0.5155668266665933
USER_000284,0.5544332209117573,0.8101529897092681,0.9243555036849435,0.5039433381372048,0.4892144931131093,0.019644755819141976,unesco_world_heritage_site,0.5756773326289636
USER_000285,0.5785055067536863,0.7453001903684575,0.9753653554393744,0.8028696501130683,0.20152813923954593,0.30615391464848557,landmark,0.7054613335979439
USER_000286,0.5628218809181152,0.10327755392767711,0.59198700890991,0.33262612413014014,0.8354832728462066,0.19264291789177374,museum,0.3531434348754312
USER_000287,0.3747949740642493,0.331761926299692,0.6441449505877528,0.4673506995232677,0.35544757114362785,0.0847629151907749,shopping_mall,0.2745957469356596
USER_000288,0.644842605723617,0.7170422102109721,0.686676026685435,0.6313625143112914,0.46867815308542254,0.5590694578199618,nature_park,0.7131998829939366
USER_000289,0.23647206367362553,0.6698737247429386,0.6044422256967067,0.7752885113095196,0.49073830527298135,0.16551174620784648,museum,0.3860367941247544
USER_000290,0.39585764197301315,0.7108036585016962,0.43486481772979363,0.6655901889121857,0.5737769788162328,0.06733918237093564,unesco_world_heritage_site,0.5284913538757433
USER_000291,0.27653186918162,0.4063532473469014,0.3045215630369253,0.2866433551369889,0.26014199445618685,0.2830469312188873,cultural_center,0.43110787643375964
USER_000292,0.6686279183134871,0.49954173986662714,0.8695305677917763,0.6815021779484346,0.6256812080232094,0.20659404200643805,beach,0.71090662189935
USER_000293,0.31426159510308443,0.5134889868132688,0.26929755046565484,0.3106369028092266,0.4295934799253525,0.20609239293676754,historic_village,0.37869990585291696
USER_000294,0.16974070965575214,0.2826320585036904,0.9631973875342644,0.48121315454554164,0.1068887111253711,0.11248147686658569,historic_site,0.29069141867856096
USER_000295,0.5722316637432127,0.5214424562641148,0.16726629978792062,0.5824816115070544,0.07732211806869206,0.21430875642406677,natural_reserve,0.6378561585735024
USER_000296,0.5739193926130575,0.48702771295264313,0.9373253914451296,0.27056257967836583,0.5160254571888169,0.1277030163487601,heritage_village,0.5547820092421588
USER_000297,0.21569291773160576,0.293611008593396,0.49483303239543003,0.8880527731156053,0.07823170607046849,0.23057360971158802,landmark,0.4000372521718028
USER_000298,0.7014254366405033,0.8285351089710435,0.16071730489438169,0.23435505225534847,0.4201591048786183,0.025876389383083846,museum,0.5995170470322136
USER_000299,0.4952012031054115,0.46071984252932174,0.8421539223062156,0.7161705607048612,0.21787161786724785,0.11176621685316808,historic_site,0.5281729442523047
USER_000300,0.3782557553751019,0.3405638187909568,0.6768024847575723,0.76306502134292,0.5477652361915427,0.4993761285447345,historic_village,0.4297654748207585
